datetime,fx_mark,fx,start_dt,end_st,fx_high,fx_low
2021-05-25 22:05:00 UTC,g,1.22519,2021-05-25 22:02:00 UTC,2021-05-25 22:06:00 UTC,1.22519,1.22507
2021-05-25 22:22:00 UTC,d,1.22493,2021-05-25 22:19:00 UTC,2021-05-25 22:24:00 UTC,1.22499,1.22493
2021-05-25 22:52:00 UTC,g,1.22549,2021-05-25 22:49:00 UTC,2021-05-25 22:56:00 UTC,1.22549,1.22527
2021-05-26 00:01:00 UTC,d,1.2245,2021-05-25 23:56:00 UTC,2021-05-26 00:02:00 UTC,1.22482,1.2245
2021-05-26 00:27:00 UTC,g,1.22538,2021-05-26 00:25:00 UTC,2021-05-26 00:28:00 UTC,1.22538,1.22523
2021-05-26 00:55:00 UTC,d,1.22445,2021-05-26 00:54:00 UTC,2021-05-26 00:56:00 UTC,1.22476,1.22445
2021-05-26 01:06:00 UTC,g,1.22483,2021-05-26 01:05:00 UTC,2021-05-26 01:07:00 UTC,1.22483,1.22457
2021-05-26 01:23:00 UTC,d,1.22434,2021-05-26 01:22:00 UTC,2021-05-26 01:26:00 UTC,1.22451,1.22434
2021-05-26 01:32:00 UTC,g,1.22465,2021-05-26 01:29:00 UTC,2021-05-26 01:34:00 UTC,1.22465,1.22445
2021-05-26 01:41:00 UTC,d,1.22434,2021-05-26 01:40:00 UTC,2021-05-26 01:42:00 UTC,1.22451,1.22434
2021-05-26 01:52:00 UTC,g,1.2246,2021-05-26 01:51:00 UTC,2021-05-26 01:54:00 UTC,1.2246,1.22441
2021-05-26 01:58:00 UTC,d,1.22422,2021-05-26 01:57:00 UTC,2021-05-26 02:00:00 UTC,1.22443,1.22422
2021-05-26 02:48:00 UTC,g,1.2253,2021-05-26 02:47:00 UTC,2021-05-26 02:49:00 UTC,1.2253,1.22521
2021-05-26 02:58:00 UTC,d,1.22493,2021-05-26 02:57:00 UTC,2021-05-26 03:01:00 UTC,1.2252,1.22493
2021-05-26 03:16:00 UTC,g,1.22604,2021-05-26 03:15:00 UTC,2021-05-26 03:17:00 UTC,1.22604,1.2257
2021-05-26 04:13:00 UTC,d,1.22559,2021-05-26 04:11:00 UTC,2021-05-26 04:14:00 UTC,1.22576,1.22559
2021-05-26 04:29:00 UTC,g,1.2261,2021-05-26 04:28:00 UTC,2021-05-26 04:32:00 UTC,1.2261,1.22601
2021-05-26 04:43:00 UTC,d,1.22569,2021-05-26 04:41:00 UTC,2021-05-26 04:44:00 UTC,1.2258,1.22569
2021-05-26 04:56:00 UTC,g,1.22605,2021-05-26 04:55:00 UTC,2021-05-26 04:58:00 UTC,1.22605,1.22582
2021-05-26 05:03:00 UTC,d,1.22576,2021-05-26 05:02:00 UTC,2021-05-26 05:05:00 UTC,1.22588,1.22576
2021-05-26 05:22:00 UTC,g,1.22629,2021-05-26 05:21:00 UTC,2021-05-26 05:23:00 UTC,1.22629,1.22616
2021-05-26 05:43:00 UTC,d,1.22587,2021-05-26 05:42:00 UTC,2021-05-26 05:48:00 UTC,1.22598,1.22587
2021-05-26 05:54:00 UTC,g,1.226,2021-05-26 05:53:00 UTC,2021-05-26 05:55:00 UTC,1.226,1.22589
2021-05-26 06:22:00 UTC,d,1.22433,2021-05-26 06:21:00 UTC,2021-05-26 06:25:00 UTC,1.22459,1.22433
2021-05-26 06:38:00 UTC,g,1.22521,2021-05-26 06:36:00 UTC,2021-05-26 06:39:00 UTC,1.22521,1.22485
2021-05-26 06:46:00 UTC,d,1.22445,2021-05-26 06:45:00 UTC,2021-05-26 06:48:00 UTC,1.22482,1.22445
2021-05-26 06:53:00 UTC,g,1.22518,2021-05-26 06:52:00 UTC,2021-05-26 06:54:00 UTC,1.22518,1.22489
2021-05-26 07:18:00 UTC,d,1.22326,2021-05-26 07:17:00 UTC,2021-05-26 07:20:00 UTC,1.22366,1.22326
2021-05-26 07:53:00 UTC,g,1.22463,2021-05-26 07:52:00 UTC,2021-05-26 07:56:00 UTC,1.22463,1.22439
2021-05-26 08:00:00 UTC,d,1.22399,2021-05-26 07:58:00 UTC,2021-05-26 08:04:00 UTC,1.22428,1.22399
2021-05-26 08:13:00 UTC,g,1.22483,2021-05-26 08:12:00 UTC,2021-05-26 08:14:00 UTC,1.22483,1.22457
2021-05-26 08:22:00 UTC,d,1.22426,2021-05-26 08:21:00 UTC,2021-05-26 08:23:00 UTC,1.22444,1.22426
2021-05-26 08:38:00 UTC,g,1.2247,2021-05-26 08:37:00 UTC,2021-05-26 08:39:00 UTC,1.2247,1.2244
2021-05-26 08:46:00 UTC,d,1.22324,2021-05-26 08:45:00 UTC,2021-05-26 08:47:00 UTC,1.22365,1.22324
2021-05-26 09:34:00 UTC,g,1.22456,2021-05-26 09:32:00 UTC,2021-05-26 09:35:00 UTC,1.22456,1.22432
2021-05-26 09:40:00 UTC,d,1.22411,2021-05-26 09:37:00 UTC,2021-05-26 09:41:00 UTC,1.22428,1.22411
2021-05-26 09:50:00 UTC,g,1.2247,2021-05-26 09:49:00 UTC,2021-05-26 09:51:00 UTC,1.2247,1.22441
2021-05-26 10:10:00 UTC,d,1.22391,2021-05-26 10:08:00 UTC,2021-05-26 10:11:00 UTC,1.22398,1.22391
2021-05-26 10:15:00 UTC,g,1.22433,2021-05-26 10:14:00 UTC,2021-05-26 10:16:00 UTC,1.22433,1.22408
2021-05-26 10:36:00 UTC,d,1.22343,2021-05-26 10:34:00 UTC,2021-05-26 10:37:00 UTC,1.22375,1.22343
2021-05-26 10:42:00 UTC,g,1.22392,2021-05-26 10:41:00 UTC,2021-05-26 10:43:00 UTC,1.22392,1.22368
2021-05-26 10:47:00 UTC,d,1.22329,2021-05-26 10:46:00 UTC,2021-05-26 10:48:00 UTC,1.22379,1.22329
2021-05-26 11:02:00 UTC,g,1.22396,2021-05-26 11:01:00 UTC,2021-05-26 11:04:00 UTC,1.22396,1.2237
2021-05-26 11:18:00 UTC,d,1.22297,2021-05-26 11:16:00 UTC,2021-05-26 11:19:00 UTC,1.22317,1.22297
2021-05-26 11:36:00 UTC,g,1.22349,2021-05-26 11:35:00 UTC,2021-05-26 11:37:00 UTC,1.22349,1.22326
2021-05-26 11:47:00 UTC,d,1.22287,2021-05-26 11:43:00 UTC,2021-05-26 11:48:00 UTC,1.22317,1.22287
2021-05-26 11:56:00 UTC,g,1.22343,2021-05-26 11:55:00 UTC,2021-05-26 11:57:00 UTC,1.22343,1.22297
2021-05-26 12:51:00 UTC,d,1.2217,2021-05-26 12:50:00 UTC,2021-05-26 12:53:00 UTC,1.22214,1.2217
2021-05-26 13:47:00 UTC,g,1.22347,2021-05-26 13:46:00 UTC,2021-05-26 13:49:00 UTC,1.22347,1.22304
2021-05-26 14:02:00 UTC,d,1.22249,2021-05-26 14:00:00 UTC,2021-05-26 14:04:00 UTC,1.22276,1.22249
2021-05-26 14:35:00 UTC,g,1.22397,2021-05-26 14:33:00 UTC,2021-05-26 14:36:00 UTC,1.22397,1.22368
2021-05-26 15:34:00 UTC,d,1.2201,2021-05-26 15:33:00 UTC,2021-05-26 15:37:00 UTC,1.22061,1.2201
2021-05-26 15:42:00 UTC,g,1.22096,2021-05-26 15:41:00 UTC,2021-05-26 15:43:00 UTC,1.22096,1.2207
2021-05-26 15:53:00 UTC,d,1.21971,2021-05-26 15:52:00 UTC,2021-05-26 15:55:00 UTC,1.22011,1.21971
2021-05-26 16:04:00 UTC,g,1.22054,2021-05-26 16:00:00 UTC,2021-05-26 16:05:00 UTC,1.22054,1.22031
2021-05-26 16:11:00 UTC,d,1.21956,2021-05-26 16:10:00 UTC,2021-05-26 16:12:00 UTC,1.21997,1.21956
2021-05-26 16:20:00 UTC,g,1.22028,2021-05-26 16:19:00 UTC,2021-05-26 16:22:00 UTC,1.22028,1.21996
2021-05-26 16:25:00 UTC,d,1.2198,2021-05-26 16:24:00 UTC,2021-05-26 16:26:00 UTC,1.22014,1.2198
2021-05-26 16:52:00 UTC,g,1.22033,2021-05-26 16:51:00 UTC,2021-05-26 16:56:00 UTC,1.22033,1.2202
2021-05-26 17:44:00 UTC,d,1.2182,2021-05-26 17:43:00 UTC,2021-05-26 17:47:00 UTC,1.2186,1.2182
2021-05-26 19:06:00 UTC,g,1.21962,2021-05-26 19:05:00 UTC,2021-05-26 19:08:00 UTC,1.21962,1.21941
2021-05-26 19:42:00 UTC,d,1.21917,2021-05-26 19:40:00 UTC,2021-05-26 19:45:00 UTC,1.21937,1.21917
2021-05-26 19:48:00 UTC,g,1.21959,2021-05-26 19:47:00 UTC,2021-05-26 19:49:00 UTC,1.21959,1.21953
2021-05-26 19:59:00 UTC,d,1.21906,2021-05-26 19:57:00 UTC,2021-05-26 20:00:00 UTC,1.21951,1.21906
2021-05-26 20:14:00 UTC,g,1.21971,2021-05-26 20:12:00 UTC,2021-05-26 20:16:00 UTC,1.21971,1.21949
2021-05-26 21:10:00 UTC,d,1.21881,2021-05-26 21:09:00 UTC,2021-05-26 21:11:00 UTC,1.21923,1.21881
2021-05-26 21:48:00 UTC,g,1.2195,2021-05-26 21:43:00 UTC,2021-05-26 21:50:00 UTC,1.2195,1.21935
2021-05-26 21:59:00 UTC,d,1.21933,2021-05-26 21:56:00 UTC,2021-05-26 22:00:00 UTC,1.21945,1.21933
2021-05-26 22:26:00 UTC,g,1.21968,2021-05-26 22:23:00 UTC,2021-05-26 22:30:00 UTC,1.21968,1.21963
2021-05-26 23:00:00 UTC,d,1.21917,2021-05-26 22:55:00 UTC,2021-05-26 23:02:00 UTC,1.21921,1.21917
2021-05-26 23:09:00 UTC,g,1.21942,2021-05-26 23:08:00 UTC,2021-05-26 23:10:00 UTC,1.21942,1.21934
2021-05-26 23:47:00 UTC,d,1.21886,2021-05-26 23:43:00 UTC,2021-05-26 23:48:00 UTC,1.21902,1.21886
2021-05-27 00:08:00 UTC,g,1.21926,2021-05-27 00:05:00 UTC,2021-05-27 00:10:00 UTC,1.21926,1.21917
2021-05-27 00:29:00 UTC,d,1.21836,2021-05-27 00:28:00 UTC,2021-05-27 00:30:00 UTC,1.21856,1.21836
2021-05-27 00:41:00 UTC,g,1.21889,2021-05-27 00:40:00 UTC,2021-05-27 00:43:00 UTC,1.21889,1.21876
2021-05-27 00:55:00 UTC,d,1.21798,2021-05-27 00:53:00 UTC,2021-05-27 00:56:00 UTC,1.21826,1.21798
2021-05-27 00:59:00 UTC,g,1.21885,2021-05-27 00:58:00 UTC,2021-05-27 01:00:00 UTC,1.21885,1.21847
2021-05-27 01:25:00 UTC,d,1.21751,2021-05-27 01:23:00 UTC,2021-05-27 01:27:00 UTC,1.21766,1.21751
2021-05-27 01:48:00 UTC,g,1.21853,2021-05-27 01:47:00 UTC,2021-05-27 01:50:00 UTC,1.21853,1.21843
2021-05-27 01:55:00 UTC,d,1.21823,2021-05-27 01:54:00 UTC,2021-05-27 01:56:00 UTC,1.21839,1.21823
2021-05-27 02:16:00 UTC,g,1.21926,2021-05-27 02:15:00 UTC,2021-05-27 02:18:00 UTC,1.21926,1.21908
2021-05-27 02:34:00 UTC,d,1.2187,2021-05-27 02:33:00 UTC,2021-05-27 02:35:00 UTC,1.21896,1.2187
2021-05-27 02:57:00 UTC,g,1.21924,2021-05-27 02:54:00 UTC,2021-05-27 02:58:00 UTC,1.21924,1.21915
2021-05-27 03:05:00 UTC,d,1.21862,2021-05-27 03:04:00 UTC,2021-05-27 03:06:00 UTC,1.21879,1.21862
2021-05-27 04:15:00 UTC,g,1.21954,2021-05-27 04:13:00 UTC,2021-05-27 04:16:00 UTC,1.21954,1.21939
2021-05-27 05:21:00 UTC,d,1.21882,2021-05-27 05:19:00 UTC,2021-05-27 05:23:00 UTC,1.21889,1.21882
2021-05-27 06:06:00 UTC,g,1.22023,2021-05-27 06:05:00 UTC,2021-05-27 06:08:00 UTC,1.22023,1.21987
2021-05-27 06:29:00 UTC,d,1.21867,2021-05-27 06:28:00 UTC,2021-05-27 06:30:00 UTC,1.21881,1.21867
2021-05-27 07:00:00 UTC,g,1.22024,2021-05-27 06:59:00 UTC,2021-05-27 07:02:00 UTC,1.22024,1.21991
2021-05-27 07:09:00 UTC,d,1.21949,2021-05-27 07:08:00 UTC,2021-05-27 07:10:00 UTC,1.21983,1.21949
2021-05-27 07:31:00 UTC,g,1.22082,2021-05-27 07:30:00 UTC,2021-05-27 07:32:00 UTC,1.22082,1.22052
2021-05-27 07:52:00 UTC,d,1.21977,2021-05-27 07:51:00 UTC,2021-05-27 07:54:00 UTC,1.22019,1.21977
2021-05-27 08:05:00 UTC,g,1.22135,2021-05-27 08:04:00 UTC,2021-05-27 08:06:00 UTC,1.22135,1.2209
2021-05-27 08:15:00 UTC,d,1.22051,2021-05-27 08:14:00 UTC,2021-05-27 08:17:00 UTC,1.22074,1.22051
2021-05-27 08:28:00 UTC,g,1.22149,2021-05-27 08:27:00 UTC,2021-05-27 08:29:00 UTC,1.22149,1.22099
2021-05-27 08:59:00 UTC,d,1.218,2021-05-27 08:57:00 UTC,2021-05-27 09:00:00 UTC,1.21836,1.218
2021-05-27 09:40:00 UTC,g,1.2196,2021-05-27 09:39:00 UTC,2021-05-27 09:41:00 UTC,1.2196,1.21932
2021-05-27 09:52:00 UTC,d,1.219,2021-05-27 09:51:00 UTC,2021-05-27 09:54:00 UTC,1.21929,1.219
2021-05-27 10:56:00 UTC,g,1.22083,2021-05-27 10:55:00 UTC,2021-05-27 10:59:00 UTC,1.22083,1.22061
2021-05-27 11:14:00 UTC,d,1.22022,2021-05-27 11:13:00 UTC,2021-05-27 11:16:00 UTC,1.2205,1.22022
2021-05-27 11:25:00 UTC,g,1.22107,2021-05-27 11:23:00 UTC,2021-05-27 11:26:00 UTC,1.22107,1.22075
2021-05-27 11:48:00 UTC,d,1.21924,2021-05-27 11:47:00 UTC,2021-05-27 11:49:00 UTC,1.21965,1.21924
2021-05-27 12:01:00 UTC,g,1.22021,2021-05-27 12:00:00 UTC,2021-05-27 12:02:00 UTC,1.22021,1.2195
2021-05-27 12:21:00 UTC,d,1.21926,2021-05-27 12:20:00 UTC,2021-05-27 12:22:00 UTC,1.21959,1.21926
2021-05-27 12:34:00 UTC,g,1.2202,2021-05-27 12:33:00 UTC,2021-05-27 12:36:00 UTC,1.2202,1.21985
2021-05-27 12:58:00 UTC,d,1.21843,2021-05-27 12:57:00 UTC,2021-05-27 13:01:00 UTC,1.21886,1.21843
2021-05-27 13:08:00 UTC,g,1.21917,2021-05-27 13:07:00 UTC,2021-05-27 13:10:00 UTC,1.21917,1.2186
2021-05-27 13:19:00 UTC,d,1.21814,2021-05-27 13:18:00 UTC,2021-05-27 13:20:00 UTC,1.21853,1.21814
2021-05-27 13:42:00 UTC,g,1.21895,2021-05-27 13:40:00 UTC,2021-05-27 13:43:00 UTC,1.21895,1.21858
2021-05-27 13:46:00 UTC,d,1.21819,2021-05-27 13:45:00 UTC,2021-05-27 13:48:00 UTC,1.21873,1.21819
2021-05-27 14:02:00 UTC,g,1.22024,2021-05-27 14:01:00 UTC,2021-05-27 14:04:00 UTC,1.22024,1.21976
2021-05-27 14:07:00 UTC,d,1.21961,2021-05-27 14:06:00 UTC,2021-05-27 14:08:00 UTC,1.22,1.21961
2021-05-27 14:23:00 UTC,g,1.22116,2021-05-27 14:22:00 UTC,2021-05-27 14:24:00 UTC,1.22116,1.22042
2021-05-27 14:57:00 UTC,d,1.2195,2021-05-27 14:56:00 UTC,2021-05-27 14:58:00 UTC,1.22008,1.2195
2021-05-27 15:05:00 UTC,g,1.22033,2021-05-27 15:04:00 UTC,2021-05-27 15:07:00 UTC,1.22033,1.21989
2021-05-27 15:33:00 UTC,d,1.21857,2021-05-27 15:32:00 UTC,2021-05-27 15:35:00 UTC,1.21881,1.21857
2021-05-27 15:46:00 UTC,g,1.21982,2021-05-27 15:45:00 UTC,2021-05-27 15:48:00 UTC,1.21982,1.2196
2021-05-27 15:51:00 UTC,d,1.21918,2021-05-27 15:50:00 UTC,2021-05-27 15:52:00 UTC,1.21949,1.21918
2021-05-27 16:02:00 UTC,g,1.21961,2021-05-27 16:01:00 UTC,2021-05-27 16:03:00 UTC,1.21961,1.21943
2021-05-27 16:07:00 UTC,d,1.21905,2021-05-27 16:05:00 UTC,2021-05-27 16:11:00 UTC,1.21924,1.21905
2021-05-27 16:17:00 UTC,g,1.21946,2021-05-27 16:15:00 UTC,2021-05-27 16:19:00 UTC,1.21946,1.21915
2021-05-27 16:25:00 UTC,d,1.21851,2021-05-27 16:24:00 UTC,2021-05-27 16:26:00 UTC,1.21887,1.21851
2021-05-27 16:41:00 UTC,g,1.21905,2021-05-27 16:40:00 UTC,2021-05-27 16:43:00 UTC,1.21905,1.21898
2021-05-27 16:59:00 UTC,d,1.21862,2021-05-27 16:58:00 UTC,2021-05-27 17:00:00 UTC,1.21895,1.21862
2021-05-27 17:04:00 UTC,g,1.2194,2021-05-27 17:03:00 UTC,2021-05-27 17:05:00 UTC,1.2194,1.21913
2021-05-27 17:10:00 UTC,d,1.21895,2021-05-27 17:09:00 UTC,2021-05-27 17:11:00 UTC,1.21915,1.21895
2021-05-27 17:18:00 UTC,g,1.21951,2021-05-27 17:17:00 UTC,2021-05-27 17:20:00 UTC,1.21951,1.21919
2021-05-27 17:27:00 UTC,d,1.21907,2021-05-27 17:26:00 UTC,2021-05-27 17:28:00 UTC,1.21925,1.21907
2021-05-27 17:53:00 UTC,g,1.22037,2021-05-27 17:52:00 UTC,2021-05-27 17:55:00 UTC,1.22037,1.22028
2021-05-27 18:01:00 UTC,d,1.22008,2021-05-27 17:59:00 UTC,2021-05-27 18:02:00 UTC,1.22026,1.22008
2021-05-27 18:16:00 UTC,g,1.22046,2021-05-27 18:15:00 UTC,2021-05-27 18:17:00 UTC,1.22046,1.22034
2021-05-27 19:18:00 UTC,d,1.21947,2021-05-27 19:17:00 UTC,2021-05-27 19:19:00 UTC,1.21956,1.21947
2021-05-27 19:59:00 UTC,g,1.22007,2021-05-27 19:58:00 UTC,2021-05-27 20:00:00 UTC,1.22007,1.21971
2021-05-27 21:00:00 UTC,d,1.21909,2021-05-27 20:58:00 UTC,2021-05-27 21:04:00 UTC,1.21917,1.21909
2021-05-27 21:33:00 UTC,g,1.21953,2021-05-27 21:32:00 UTC,2021-05-27 21:40:00 UTC,1.21953,1.21943
2021-05-27 22:00:00 UTC,d,1.21935,2021-05-27 21:53:00 UTC,2021-05-27 22:03:00 UTC,1.21948,1.21935
2021-05-27 22:20:00 UTC,g,1.21958,2021-05-27 22:19:00 UTC,2021-05-27 22:22:00 UTC,1.21958,1.2195
2021-05-27 23:44:00 UTC,d,1.21896,2021-05-27 23:43:00 UTC,2021-05-27 23:45:00 UTC,1.21906,1.21896
2021-05-27 23:59:00 UTC,g,1.21931,2021-05-27 23:57:00 UTC,2021-05-28 00:00:00 UTC,1.21931,1.21915
2021-05-28 00:35:00 UTC,d,1.21847,2021-05-28 00:33:00 UTC,2021-05-28 00:37:00 UTC,1.21862,1.21847
2021-05-28 00:48:00 UTC,g,1.21879,2021-05-28 00:47:00 UTC,2021-05-28 00:49:00 UTC,1.21879,1.21853
2021-05-28 00:56:00 UTC,d,1.21825,2021-05-28 00:55:00 UTC,2021-05-28 00:57:00 UTC,1.21845,1.21825
2021-05-28 01:00:00 UTC,g,1.21856,2021-05-28 00:59:00 UTC,2021-05-28 01:02:00 UTC,1.21856,1.21824
2021-05-28 01:14:00 UTC,d,1.21814,2021-05-28 01:12:00 UTC,2021-05-28 01:15:00 UTC,1.21837,1.21814
2021-05-28 01:21:00 UTC,g,1.21849,2021-05-28 01:17:00 UTC,2021-05-28 01:23:00 UTC,1.21849,1.2183
2021-05-28 01:39:00 UTC,d,1.21819,2021-05-28 01:38:00 UTC,2021-05-28 01:40:00 UTC,1.21837,1.21819
2021-05-28 01:52:00 UTC,g,1.2187,2021-05-28 01:50:00 UTC,2021-05-28 01:53:00 UTC,1.2187,1.21855
2021-05-28 02:05:00 UTC,d,1.21815,2021-05-28 02:04:00 UTC,2021-05-28 02:09:00 UTC,1.2183,1.21815
2021-05-28 02:40:00 UTC,g,1.21847,2021-05-28 02:37:00 UTC,2021-05-28 02:41:00 UTC,1.21847,1.21835
2021-05-28 02:54:00 UTC,d,1.21819,2021-05-28 02:52:00 UTC,2021-05-28 02:57:00 UTC,1.21838,1.21819
2021-05-28 03:00:00 UTC,g,1.21872,2021-05-28 02:59:00 UTC,2021-05-28 03:01:00 UTC,1.21872,1.21852
2021-05-28 03:15:00 UTC,d,1.21826,2021-05-28 03:12:00 UTC,2021-05-28 03:16:00 UTC,1.21831,1.21826
2021-05-28 03:50:00 UTC,g,1.21886,2021-05-28 03:49:00 UTC,2021-05-28 03:51:00 UTC,1.21886,1.21873
2021-05-28 04:02:00 UTC,d,1.21864,2021-05-28 04:01:00 UTC,2021-05-28 04:03:00 UTC,1.21876,1.21864
2021-05-28 04:21:00 UTC,g,1.21902,2021-05-28 04:19:00 UTC,2021-05-28 04:23:00 UTC,1.21902,1.21893
2021-05-28 04:50:00 UTC,d,1.21851,2021-05-28 04:49:00 UTC,2021-05-28 04:52:00 UTC,1.21869,1.21851
2021-05-28 05:00:00 UTC,g,1.21878,2021-05-28 04:55:00 UTC,2021-05-28 05:01:00 UTC,1.21878,1.2187
2021-05-28 06:00:00 UTC,d,1.21755,2021-05-28 05:59:00 UTC,2021-05-28 06:01:00 UTC,1.21776,1.21755
2021-05-28 06:04:00 UTC,g,1.21792,2021-05-28 06:03:00 UTC,2021-05-28 06:06:00 UTC,1.21792,1.21767
2021-05-28 06:18:00 UTC,d,1.21714,2021-05-28 06:16:00 UTC,2021-05-28 06:19:00 UTC,1.21732,1.21714
2021-05-28 06:42:00 UTC,g,1.21848,2021-05-28 06:41:00 UTC,2021-05-28 06:44:00 UTC,1.21848,1.21819
2021-05-28 06:49:00 UTC,d,1.21731,2021-05-28 06:48:00 UTC,2021-05-28 06:54:00 UTC,1.21773,1.21731
2021-05-28 07:08:00 UTC,g,1.21848,2021-05-28 07:07:00 UTC,2021-05-28 07:09:00 UTC,1.21848,1.21824
2021-05-28 07:22:00 UTC,d,1.21776,2021-05-28 07:20:00 UTC,2021-05-28 07:24:00 UTC,1.21816,1.21776
2021-05-28 07:49:00 UTC,g,1.21899,2021-05-28 07:48:00 UTC,2021-05-28 07:50:00 UTC,1.21899,1.21864
2021-05-28 07:56:00 UTC,d,1.21833,2021-05-28 07:53:00 UTC,2021-05-28 07:57:00 UTC,1.21867,1.21833
2021-05-28 08:44:00 UTC,g,1.22005,2021-05-28 08:42:00 UTC,2021-05-28 08:46:00 UTC,1.22005,1.21971
2021-05-28 08:56:00 UTC,d,1.2193,2021-05-28 08:55:00 UTC,2021-05-28 08:57:00 UTC,1.2196,1.2193
2021-05-28 09:04:00 UTC,g,1.21979,2021-05-28 09:03:00 UTC,2021-05-28 09:05:00 UTC,1.21979,1.21945
2021-05-28 09:35:00 UTC,d,1.21846,2021-05-28 09:34:00 UTC,2021-05-28 09:37:00 UTC,1.21869,1.21846
2021-05-28 09:47:00 UTC,g,1.21878,2021-05-28 09:46:00 UTC,2021-05-28 09:48:00 UTC,1.21878,1.21856
2021-05-28 09:52:00 UTC,d,1.21826,2021-05-28 09:51:00 UTC,2021-05-28 09:54:00 UTC,1.21849,1.21826
2021-05-28 10:23:00 UTC,g,1.21907,2021-05-28 10:22:00 UTC,2021-05-28 10:25:00 UTC,1.21907,1.21875
2021-05-28 10:51:00 UTC,d,1.21725,2021-05-28 10:50:00 UTC,2021-05-28 10:52:00 UTC,1.21753,1.21725
2021-05-28 11:09:00 UTC,g,1.21815,2021-05-28 11:07:00 UTC,2021-05-28 11:10:00 UTC,1.21815,1.2179
2021-05-28 12:16:00 UTC,d,1.21382,2021-05-28 12:15:00 UTC,2021-05-28 12:17:00 UTC,1.21423,1.21382
2021-05-28 12:32:00 UTC,g,1.21519,2021-05-28 12:31:00 UTC,2021-05-28 12:34:00 UTC,1.21519,1.21442
2021-05-28 13:01:00 UTC,d,1.21325,2021-05-28 13:00:00 UTC,2021-05-28 13:02:00 UTC,1.21415,1.21325
2021-05-28 13:42:00 UTC,g,1.21649,2021-05-28 13:40:00 UTC,2021-05-28 13:43:00 UTC,1.21649,1.21585
2021-05-28 13:48:00 UTC,d,1.21563,2021-05-28 13:47:00 UTC,2021-05-28 13:49:00 UTC,1.216,1.21563
2021-05-28 14:11:00 UTC,g,1.21717,2021-05-28 14:10:00 UTC,2021-05-28 14:13:00 UTC,1.21717,1.21675
2021-05-28 14:19:00 UTC,d,1.2163,2021-05-28 14:16:00 UTC,2021-05-28 14:20:00 UTC,1.21661,1.2163
2021-05-28 14:25:00 UTC,g,1.21712,2021-05-28 14:23:00 UTC,2021-05-28 14:26:00 UTC,1.21712,1.21678
2021-05-28 14:31:00 UTC,d,1.21666,2021-05-28 14:28:00 UTC,2021-05-28 14:33:00 UTC,1.21716,1.21666
2021-05-28 15:36:00 UTC,g,1.21967,2021-05-28 15:35:00 UTC,2021-05-28 15:37:00 UTC,1.21967,1.21929
2021-05-28 15:45:00 UTC,d,1.21916,2021-05-28 15:43:00 UTC,2021-05-28 15:46:00 UTC,1.21945,1.21916
2021-05-28 15:50:00 UTC,g,1.21984,2021-05-28 15:49:00 UTC,2021-05-28 15:55:00 UTC,1.21984,1.21959
2021-05-28 16:03:00 UTC,d,1.21922,2021-05-28 16:02:00 UTC,2021-05-28 16:04:00 UTC,1.21945,1.21922
2021-05-28 16:17:00 UTC,g,1.22012,2021-05-28 16:16:00 UTC,2021-05-28 16:18:00 UTC,1.22012,1.21976
2021-05-28 16:36:00 UTC,d,1.21971,2021-05-28 16:35:00 UTC,2021-05-28 16:37:00 UTC,1.21997,1.21971
2021-05-28 17:43:00 UTC,g,1.22048,2021-05-28 17:41:00 UTC,2021-05-28 17:44:00 UTC,1.22048,1.22037
2021-05-28 18:02:00 UTC,d,1.21974,2021-05-28 18:00:00 UTC,2021-05-28 18:03:00 UTC,1.21995,1.21974
2021-05-28 18:07:00 UTC,g,1.22006,2021-05-28 18:06:00 UTC,2021-05-28 18:09:00 UTC,1.22006,1.21994
2021-05-28 18:32:00 UTC,d,1.21961,2021-05-28 18:31:00 UTC,2021-05-28 18:33:00 UTC,1.2198,1.21961
2021-05-28 18:37:00 UTC,g,1.21985,2021-05-28 18:36:00 UTC,2021-05-28 18:39:00 UTC,1.21985,1.21965
2021-05-28 19:06:00 UTC,d,1.21946,2021-05-28 19:05:00 UTC,2021-05-28 19:08:00 UTC,1.21954,1.21946
2021-05-28 19:16:00 UTC,g,1.21969,2021-05-28 19:11:00 UTC,2021-05-28 19:17:00 UTC,1.21969,1.21962
2021-05-28 20:29:00 UTC,d,1.21897,2021-05-28 20:26:00 UTC,2021-05-28 20:30:00 UTC,1.21909,1.21897
2021-05-28 20:44:00 UTC,g,1.21937,2021-05-28 20:43:00 UTC,2021-05-28 20:47:00 UTC,1.21937,1.21932
2021-05-31 00:05:00 UTC,d,1.21857,2021-05-31 00:04:00 UTC,2021-05-31 00:07:00 UTC,1.21868,1.21857
2021-05-31 00:17:00 UTC,g,1.21891,2021-05-31 00:15:00 UTC,2021-05-31 00:18:00 UTC,1.21891,1.2187
2021-05-31 00:37:00 UTC,d,1.21845,2021-05-31 00:35:00 UTC,2021-05-31 00:40:00 UTC,1.2186,1.21845
2021-05-31 00:59:00 UTC,g,1.2193,2021-05-31 00:58:00 UTC,2021-05-31 01:00:00 UTC,1.2193,1.21901
2021-05-31 01:04:00 UTC,d,1.21886,2021-05-31 01:03:00 UTC,2021-05-31 01:06:00 UTC,1.21915,1.21886
2021-05-31 01:22:00 UTC,g,1.21982,2021-05-31 01:21:00 UTC,2021-05-31 01:25:00 UTC,1.21982,1.2196
